age,gender,marital_status,education,monthly_salary,employment_type,years_of_employment,company_type,house_type,monthly_rent,family_size,dependents,school_fees,college_fees,travel_expenses,groceries_utilities,other_monthly_expenses,existing_loans,current_emi_amount,credit_score,bank_balance,emergency_fund,emi_scenario,requested_amount,requested_tenure,max_monthly_emi,emi_eligibility
37,Female,Single,Post Graduate,49900.0,Private,12.9,Startup,Rented,13600.0,1,0,0.0,0.0,3250.0,5500.0,4090.0,No,0.0,482.0,53500.0,55800.0,E-commerce Shopping EMI,164500.0,17,13510.0,Not_Eligible
30,Male,Married,Graduate,46600.0,Government,2.7,MNC,Rented,8900.0,4,3,2890.0,440.0,3100.0,7860.0,3540.0,No,0.0,552.0,136700.0,111200.0,Vehicle EMI,1346700.0,65,7490.0,Not_Eligible
58,Male,Married,Graduate,80900.0,Self-employed,25.9,Startup,Own,0.0,6,4,3960.0,8570.0,5170.0,16860.0,3330.0,Yes,4800.0,590.0,337700.0,13400.0,Education EMI,90500.0,10,24580.0,High_Risk
27,Male,Married,Graduate,36100.0,Government,3.8,Government,Rented,4300.0,5,4,3930.0,5920.0,2040.0,8100.0,1570.0,Yes,7400.0,784.0,145900.0,9500.0,Home Appliances EMI,244400.0,12,1800.0,Not_Eligible
30,Female,Single,Professional,55100.0,Private,6.7,Government,Family,0.0,6,4,3410.0,6710.0,4330.0,14370.0,4110.0,Yes,3400.0,787.0,165700.0,98400.0,E-commerce Shopping EMI,98600.0,17,11520.0,Eligible
32,Male,Married,High School,37600.0,Private,6.9,MNC,Rented,7800.0,6,5,3700.0,4200.0,2820.0,10160.0,1470.0,No,0.0,627.0,130000.0,52800.0,Education EMI,145700.0,6,4710.0,Not_Eligible
30,Male,Married,High School,50600.0,Private,7.0,SME,Own,0.0,8,6,580.0,8740.0,2610.0,14660.0,1580.0,No,0.0,484.0,102600.0,7100.0,Education EMI,192500.0,20,8380.0,Not_Eligible
45,Male,Single,High School,32600.0,Private,17.6,SME,Family,0.0,7,6,2090.0,4270.0,2120.0,10530.0,2840.0,Yes,3200.0,527.0,19600.0,5700.0,Home Appliances EMI,192300.0,27,4180.0,Not_Eligible
38,Male,Single,Post Graduate,72600.0,Self-employed,11.5,MNC,Family,0.0,8,6,570.0,11570.0,3050.0,18280.0,3920.0,Yes,13000.0,704.0,122100.0,65000.0,Home Appliances EMI,225300.0,18,11550.0,High_Risk
57,Female,Married,Graduate,41000.0,Private,26.8,MNC,Rented,11800.0,7,5,6250.0,3940.0,1620.0,12740.0,3780.0,Yes,9700.0,672.0,164500.0,120100.0,Personal Loan EMI,750300.0,56,500.0,Not_Eligible
34,Female,Single,Graduate,52900.0,Private,3.8,Government,Own,0.0,5,4,7190.0,4230.0,1680.0,10510.0,4620.0,No,0.0,659.0,300700.0,34200.0,Education EMI,123500.0,30,12860.0,Eligible
44,Male,Married,Graduate,39100.0,Private,5.3,Startup,Rented,5000.0,3,2,1140.0,6130.0,2700.0,8060.0,3490.0,No,0.0,660.0,29000.0,1400.0,Education EMI,291700.0,34,6940.0,Not_Eligible
48,Female,Married,Graduate,43500.0,Private,13.9,SME,Rented,6500.0,3,2,6430.0,6440.0,1180.0,10170.0,960.0,No,0.0,746.0,149400.0,122700.0,Vehicle EMI,926100.0,78,7650.0,Not_Eligible
47,Male,Married,Professional,45500.0,Self-employed,21.6,SME,Rented,7200.0,5,4,2920.0,12310.0,3070.0,10710.0,1370.0,No,0.0,527.0,50800.0,96800.0,Personal Loan EMI,536400.0,49,4330.0,Not_Eligible
53,Male,Single,Professional,51700.0,Private,27.5,SME,Family,0.0,4,2,3690.0,6350.0,1610.0,9150.0,2730.0,Yes,6800.0,704.0,152600.0,139900.0,Education EMI,478300.0,6,13020.0,Not_Eligible
32,Female,Single,Graduate,55200.0,Self-employed,3.5,MNC,Own,0.0,1,0,0.0,0.0,1640.0,7430.0,2850.0,Yes,13200.0,634.0,175100.0,49900.0,Vehicle EMI,584400.0,28,14820.0,Not_Eligible
43,Male,Married,Graduate,83500.0,Government,11.9,Government,Family,0.0,7,6,5160.0,8840.0,6340.0,18500.0,6920.0,No,0.0,675.0,125700.0,6200.0,E-commerce Shopping EMI,38700.0,15,20630.0,Eligible
53,Female,Married,Graduate,32900.0,Private,6.3,MNC,Family,0.0,8,6,2580.0,2750.0,2090.0,10780.0,2750.0,No,0.0,574.0,147200.0,18800.0,Personal Loan EMI,125200.0,55,5070.0,High_Risk
56,Female,Single,Professional,71600.0,Private,16.3,Government,Family,0.0,5,4,5970.0,12200.0,1720.0,10390.0,7010.0,No,0.0,581.0,257300.0,135300.0,Vehicle EMI,1030600.0,35,22710.0,Not_Eligible
47,Female,Married,Graduate,45200.0,Private,14.4,Startup,Rented,9700.0,8,6,6470.0,3150.0,2770.0,12130.0,4520.0,No,0.0,476.0,49300.0,18000.0,Personal Loan EMI,63600.0,59,2830.0,Not_Eligible
48,Female,Single,Professional,74500.0,Self-employed,20.0,MNC,Family,0.0,6,5,6810.0,9140.0,5570.0,17630.0,4620.0,No,0.0,494.0,262100.0,61700.0,E-commerce Shopping EMI,96900.0,17,15460.0,Not_Eligible
56,Female,Single,Graduate,66900.0,Self-employed,21.4,SME,Rented,14900.0,7,6,7200.0,3000.0,4790.0,13670.0,6550.0,Yes,9900.0,830.0,394000.0,116000.0,Vehicle EMI,1487600.0,73,5020.0,Not_Eligible
47,Male,Married,Graduate,38300.0,Private,20.3,MNC,Own,0.0,2,0,0.0,0.0,1810.0,5160.0,1600.0,No,0.0,658.0,134100.0,24200.0,Home Appliances EMI,101300.0,13,21440.0,Eligible
59,Female,Single,High School,51800.0,Private,32.9,Startup,Own,0.0,8,6,2840.0,10590.0,1140.0,10800.0,2600.0,No,0.0,527.0,239000.0,15900.0,Home Appliances EMI,36900.0,28,11530.0,Not_Eligible
29,Female,Married,Graduate,39500.0,Self-employed,2.7,MNC,Family,0.0,7,5,3240.0,10530.0,1650.0,10410.0,2610.0,No,0.0,677.0,192600.0,28900.0,E-commerce Shopping EMI,107300.0,14,5030.0,Not_Eligible
37,Female,Single,High School,43800.0,Private,9.8,Startup,Family,0.0,4,2,1090.0,13360.0,2280.0,10900.0,4140.0,No,0.0,594.0,89700.0,104800.0,E-commerce Shopping EMI,22100.0,15,6430.0,High_Risk
29,Male,Married,Graduate,67800.0,Private,5.6,Government,Family,0.0,1,0,0.0,0.0,5160.0,12330.0,2620.0,No,0.0,561.0,250100.0,164600.0,Education EMI,347700.0,30,24250.0,High_Risk
28,Female,Married,Graduate,62700.0,Private,2.6,MNC,Rented,13000.0,7,6,1980.0,12750.0,1640.0,13410.0,4620.0,No,0.0,580.0,272200.0,113000.0,Personal Loan EMI,999800.0,21,7330.0,Not_Eligible
41,Female,Married,Professional,57900.0,Private,17.0,MNC,Rented,12400.0,3,1,850.0,0.0,4540.0,11980.0,4920.0,No,0.0,686.0,206700.0,165400.0,Vehicle EMI,977900.0,36,15560.0,Not_Eligible
33,Female,Married,Graduate,65700.0,Government,7.3,Startup,Own,0.0,7,6,5780.0,6670.0,4370.0,16210.0,4350.0,No,0.0,593.0,109000.0,192300.0,Home Appliances EMI,140800.0,20,16200.0,High_Risk
39,Male,Married,High School,48000.0,Government,6.4,SME,Rented,10400.0,7,5,4240.0,12710.0,3040.0,9570.0,2380.0,No,0.0,768.0,150100.0,65500.0,E-commerce Shopping EMI,39700.0,7,2960.0,Not_Eligible
40,Female,Single,Post Graduate,41000.0,Private,11.9,SME,Rented,10300.0,6,5,6440.0,6210.0,1400.0,8760.0,2440.0,Yes,4200.0,622.0,201000.0,59400.0,Education EMI,195000.0,26,630.0,Not_Eligible
47,Female,Married,Post Graduate,62400.0,Self-employed,5.1,SME,Own,0.0,1,0,0.0,0.0,2370.0,11800.0,4580.0,Yes,5900.0,734.0,311200.0,73900.0,Education EMI,297500.0,20,22910.0,Eligible
59,Male,Single,Professional,55700.0,Private,18.5,MNC,Rented,8800.0,6,5,5060.0,8610.0,4350.0,10490.0,2020.0,No,0.0,850.0,93800.0,110500.0,Vehicle EMI,557200.0,53,11900.0,High_Risk
55,Female,Married,Post Graduate,73800.0,Self-employed,13.1,MNC,Rented,17300.0,2,0,0.0,0.0,2170.0,14520.0,5040.0,No,0.0,696.0,215700.0,23600.0,E-commerce Shopping EMI,120200.0,14,22230.0,Eligible
38,Female,Single,Professional,69000.0,Private,11.8,MNC,Own,0.0,8,6,4690.0,11040.0,3180.0,13670.0,2550.0,Yes,8400.0,489.0,86200.0,145800.0,Personal Loan EMI,274000.0,53,14780.0,Not_Eligible
36,Female,Single,Post Graduate,46200.0,Private,3.1,Startup,Own,0.0,7,5,1140.0,8280.0,1190.0,11960.0,2330.0,Yes,8300.0,659.0,186800.0,94100.0,Personal Loan EMI,660800.0,47,5600.0,Not_Eligible
52,Male,Single,Post Graduate,38000.0,Private,22.7,SME,Own,0.0,6,5,3930.0,12780.0,2020.0,10360.0,840.0,No,0.0,679.0,163300.0,97400.0,E-commerce Shopping EMI,29500.0,7,5030.0,Eligible
29,Female,Married,Post Graduate,64200.0,Private,2.2,SME,Family,0.0,4,3,7870.0,3290.0,3980.0,14070.0,5070.0,Yes,13100.0,570.0,264100.0,43300.0,Education EMI,210500.0,24,7510.0,Not_Eligible
44,Male,Married,Graduate,60000.0,Government,8.4,MNC,Rented,9400.0,6,5,200.0,12940.0,1970.0,14960.0,1320.0,Yes,6200.0,765.0,31800.0,20700.0,E-commerce Shopping EMI,108600.0,19,7920.0,Eligible
40,Male,Married,High School,56000.0,Self-employed,9.0,MNC,Rented,9800.0,5,4,1560.0,6940.0,2550.0,9500.0,3550.0,No,0.0,596.0,63000.0,130500.0,Education EMI,331200.0,9,11360.0,Not_Eligible
31,Female,Single,Graduate,46400.0,Government,4.4,Startup,Rented,11600.0,2,0,0.0,0.0,2100.0,6990.0,1990.0,No,0.0,731.0,217700.0,7000.0,Personal Loan EMI,898600.0,20,13520.0,Not_Eligible
47,Male,Married,Post Graduate,51900.0,Self-employed,6.8,MNC,Own,0.0,4,2,3630.0,3960.0,2120.0,10740.0,5080.0,No,0.0,496.0,208700.0,116300.0,Vehicle EMI,858800.0,81,12050.0,Not_Eligible
36,Male,Single,Graduate,42800.0,Government,10.4,SME,Own,0.0,6,5,4860.0,8350.0,2530.0,9220.0,3380.0,No,0.0,580.0,213000.0,54000.0,Vehicle EMI,628200.0,29,8950.0,Not_Eligible
31,Female,Single,Professional,114800.0,Government,3.7,Government,Rented,16500.0,6,4,3740.0,8460.0,3550.0,15530.0,7590.0,No,0.0,600.0,359100.0,246200.0,Education EMI,438800.0,34,28480.0,High_Risk
48,Female,Married,Professional,48200.0,Government,19.5,MNC,Own,0.0,1,0,0.0,0.0,1440.0,5880.0,2610.0,Yes,11500.0,665.0,255500.0,4400.0,Education EMI,285500.0,20,17110.0,Eligible
31,Female,Single,Graduate,45500.0,Private,2.6,SME,Rented,6200.0,7,6,3240.0,5680.0,1230.0,13530.0,1580.0,No,0.0,709.0,219400.0,104800.0,Education EMI,493000.0,17,6900.0,Not_Eligible
49,Female,Single,Graduate,72100.0,Private,20.6,Government,Rented,10900.0,4,2,3540.0,5960.0,4350.0,14660.0,6690.0,No,0.0,784.0,106400.0,208400.0,Home Appliances EMI,296100.0,32,16300.0,Eligible
30,Male,Single,Graduate,99500.0,Self-employed,6.7,Government,Rented,15400.0,3,2,40.0,3170.0,6640.0,16460.0,8300.0,No,0.0,513.0,372100.0,179100.0,Home Appliances EMI,249000.0,27,24090.0,Not_Eligible
40,Male,Married,Graduate,61100.0,Government,5.3,SME,Own,0.0,3,2,2660.0,5750.0,2400.0,11750.0,3550.0,No,0.0,644.0,60500.0,89500.0,Education EMI,348800.0,40,15800.0,High_Risk
54,Female,Married,Graduate,28400.0,Private,13.9,MNC,Rented,5700.0,2,1,6200.0,0.0,920.0,4620.0,2330.0,Yes,7000.0,850.0,50600.0,77200.0,E-commerce Shopping EMI,132500.0,21,1420.0,Not_Eligible
33,Female,Married,Post Graduate,39100.0,Self-employed,5.6,MNC,Own,0.0,6,4,2660.0,10950.0,1900.0,10040.0,1330.0,Yes,7600.0,479.0,214700.0,88900.0,Home Appliances EMI,239700.0,12,2190.0,Not_Eligible
52,Male,Single,Professional,61100.0,Self-employed,8.9,SME,Rented,13800.0,7,5,4540.0,3720.0,2810.0,12200.0,4610.0,No,0.0,615.0,219000.0,72800.0,Vehicle EMI,147800.0,61,10380.0,High_Risk
50,Female,Single,Graduate,77600.0,Self-employed,6.8,SME,Own,0.0,5,3,330.0,8430.0,5510.0,15460.0,1910.0,Yes,15300.0,770.0,179800.0,189500.0,E-commerce Shopping EMI,111300.0,8,15300.0,High_Risk
57,Male,Married,High School,111100.0,Government,12.2,SME,Rented,12800.0,1,0,0.0,0.0,3870.0,13980.0,3460.0,Yes,7300.0,616.0,486300.0,97000.0,E-commerce Shopping EMI,148200.0,24,36220.0,High_Risk
31,Female,Married,High School,39000.0,Self-employed,7.1,SME,Family,0.0,2,0,0.0,0.0,850.0,5870.0,1060.0,No,0.0,487.0,34800.0,102100.0,Personal Loan EMI,381800.0,25,13800.0,Not_Eligible
50,Male,Married,Graduate,32700.0,Private,9.7,SME,Rented,7100.0,8,6,5100.0,10730.0,2190.0,11280.0,2310.0,No,0.0,665.0,26200.0,72000.0,E-commerce Shopping EMI,109200.0,20,500.0,Not_Eligible
58,Male,Single,Post Graduate,49300.0,Self-employed,12.8,Government,Own,0.0,4,2,3070.0,12450.0,1710.0,7520.0,1190.0,Yes,7400.0,587.0,147100.0,121400.0,E-commerce Shopping EMI,159200.0,13,9630.0,Not_Eligible
52,Male,Single,High School,48700.0,Government,9.6,Government,Rented,9600.0,4,2,3380.0,9940.0,1110.0,10380.0,4490.0,No,0.0,598.0,40600.0,140300.0,Education EMI,150200.0,10,5460.0,Not_Eligible
31,Female,Single,Graduate,35900.0,Private,2.3,Government,Rented,5000.0,6,5,2090.0,8460.0,1920.0,9320.0,2760.0,Yes,2300.0,645.0,147700.0,84700.0,E-commerce Shopping EMI,85600.0,4,2350.0,Not_Eligible
54,Female,Married,Post Graduate,96200.0,Self-employed,7.3,MNC,Own,0.0,5,3,4800.0,11970.0,5030.0,17410.0,9050.0,No,0.0,699.0,319600.0,151300.0,Education EMI,54200.0,18,29750.0,Eligible
28,Male,Married,Post Graduate,46400.0,Government,1.9,Government,Rented,12400.0,8,6,6560.0,14040.0,3420.0,10980.0,1750.0,No,0.0,685.0,275600.0,76900.0,Vehicle EMI,499100.0,74,500.0,Not_Eligible
46,Female,Single,Post Graduate,61900.0,Private,9.3,Government,Family,0.0,4,3,5520.0,14530.0,4280.0,12090.0,3690.0,Yes,4100.0,685.0,366200.0,37300.0,Education EMI,420600.0,17,9570.0,Not_Eligible
42,Female,Married,Post Graduate,54900.0,Private,8.7,Government,Rented,13100.0,8,6,2250.0,2870.0,3140.0,11720.0,2900.0,Yes,8100.0,688.0,222800.0,46600.0,Vehicle EMI,1021700.0,60,6710.0,Not_Eligible
44,Female,Single,Post Graduate,82300.0,Self-employed,13.8,MNC,Rented,20300.0,3,2,2390.0,10020.0,5660.0,16810.0,5560.0,Yes,15300.0,635.0,454300.0,54700.0,Home Appliances EMI,215900.0,33,4010.0,Not_Eligible
43,Male,Single,Graduate,60600.0,Private,5.6,Startup,Own,0.0,5,4,770.0,8160.0,4240.0,14170.0,5530.0,No,0.0,663.0,55500.0,37900.0,E-commerce Shopping EMI,33300.0,3,15100.0,Eligible
26,Male,Married,Graduate,41300.0,Private,2.4,Startup,Own,0.0,1,0,0.0,0.0,1000.0,4230.0,3000.0,Yes,9100.0,557.0,219900.0,88800.0,Home Appliances EMI,87400.0,23,9940.0,High_Risk
43,Male,Married,High School,52900.0,Self-employed,17.0,MNC,Rented,6300.0,7,5,4390.0,7020.0,2680.0,12780.0,4990.0,No,0.0,602.0,278100.0,63900.0,Vehicle EMI,1145600.0,70,8810.0,Not_Eligible
58,Male,Married,Professional,79000.0,Private,16.8,Startup,Rented,15000.0,1,0,0.0,0.0,5300.0,11120.0,2630.0,No,0.0,775.0,204300.0,94400.0,Personal Loan EMI,177200.0,43,36500.0,Eligible
40,Male,Married,Post Graduate,69900.0,Private,11.5,Government,Rented,9200.0,6,4,3300.0,6470.0,5250.0,15080.0,2610.0,No,0.0,616.0,196600.0,169900.0,Personal Loan EMI,627400.0,38,15280.0,High_Risk
34,Female,Married,Professional,77800.0,Private,2.8,MNC,Own,0.0,8,6,3850.0,11990.0,4820.0,16300.0,4710.0,No,0.0,684.0,377600.0,39000.0,Personal Loan EMI,842900.0,18,17400.0,Not_Eligible
60,Female,Married,High School,46500.0,Government,20.4,MNC,Own,0.0,1,0,0.0,0.0,3140.0,4640.0,3300.0,No,0.0,718.0,48600.0,103800.0,Education EMI,483600.0,9,23220.0,Not_Eligible
28,Male,Married,Graduate,32000.0,Private,4.7,MNC,Own,0.0,7,5,2800.0,2370.0,1350.0,10700.0,2430.0,No,0.0,649.0,114500.0,78900.0,E-commerce Shopping EMI,69000.0,14,5740.0,High_Risk
42,Female,Single,Professional,54500.0,Self-employed,11.8,SME,Rented,16100.0,6,5,960.0,9090.0,3950.0,9270.0,1590.0,No,0.0,714.0,50700.0,47200.0,E-commerce Shopping EMI,146100.0,5,8340.0,Not_Eligible
43,Female,Single,Graduate,64000.0,Self-employed,10.5,MNC,Rented,10400.0,1,0,0.0,0.0,3570.0,7560.0,3660.0,No,0.0,647.0,210800.0,52600.0,Home Appliances EMI,287500.0,17,22050.0,High_Risk
42,Female,Married,Post Graduate,61300.0,Private,12.8,Startup,Family,0.0,6,5,3490.0,4520.0,2190.0,15450.0,4320.0,No,0.0,699.0,135000.0,1400.0,Vehicle EMI,1044300.0,78,20140.0,Eligible
58,Female,Married,Professional,63400.0,Government,12.6,MNC,Family,0.0,3,1,1490.0,0.0,3230.0,11730.0,1820.0,No,0.0,584.0,102800.0,58500.0,Education EMI,313000.0,38,26450.0,High_Risk
40,Female,Single,Graduate,58900.0,Self-employed,15.0,Government,Own,0.0,2,0,0.0,0.0,2580.0,11420.0,3990.0,No,0.0,569.0,184500.0,127000.0,Personal Loan EMI,791000.0,36,22830.0,High_Risk
60,Female,Married,Graduate,43300.0,Private,30.2,MNC,Rented,6000.0,7,6,1480.0,10650.0,2350.0,9160.0,3780.0,No,0.0,610.0,112400.0,27000.0,E-commerce Shopping EMI,28800.0,21,5500.0,High_Risk
27,Male,Married,Post Graduate,42500.0,Private,3.0,Government,Rented,10700.0,2,0,0.0,0.0,3270.0,7980.0,1860.0,No,0.0,735.0,254600.0,68100.0,E-commerce Shopping EMI,54400.0,8,9160.0,Eligible
51,Female,Married,Post Graduate,51200.0,Self-employed,13.9,MNC,Own,0.0,6,5,7970.0,2840.0,1410.0,12220.0,1970.0,Yes,3100.0,768.0,264400.0,58500.0,Education EMI,445700.0,25,14410.0,Not_Eligible
46,Female,Single,Graduate,28500.0,Self-employed,5.4,Government,Own,0.0,3,2,1750.0,4930.0,2050.0,6060.0,2190.0,Yes,6100.0,727.0,112900.0,71100.0,Personal Loan EMI,896400.0,47,2910.0,Not_Eligible
33,Female,Married,High School,37900.0,Private,8.1,Startup,Own,0.0,3,2,5250.0,360.0,1240.0,7830.0,1860.0,No,0.0,597.0,148500.0,500.0,Home Appliances EMI,226300.0,30,11430.0,High_Risk
33,Male,Married,Post Graduate,51900.0,Private,6.1,SME,Rented,12400.0,7,6,7130.0,13970.0,2650.0,14510.0,3210.0,No,0.0,679.0,217300.0,116200.0,Education EMI,490400.0,39,500.0,Not_Eligible
50,Female,Single,Post Graduate,53600.0,Government,19.5,Startup,Rented,5700.0,1,0,0.0,0.0,3730.0,8970.0,3860.0,No,0.0,639.0,205300.0,43500.0,Education EMI,191600.0,40,21550.0,High_Risk
47,Female,Single,High School,25700.0,Government,8.8,Startup,Family,0.0,3,1,2590.0,0.0,690.0,6240.0,760.0,No,0.0,806.0,34000.0,56300.0,Education EMI,114400.0,45,8930.0,Eligible
47,Female,Married,Graduate,40700.0,Government,19.8,SME,Own,0.0,1,0,0.0,0.0,1710.0,8000.0,1800.0,Yes,5300.0,685.0,107600.0,7000.0,Home Appliances EMI,284600.0,7,16290.0,Not_Eligible
26,Female,Single,Graduate,50400.0,Private,3.5,Government,Rented,11300.0,3,2,4580.0,7720.0,2050.0,9270.0,3680.0,No,0.0,655.0,284100.0,69100.0,Home Appliances EMI,126100.0,28,6200.0,Eligible
46,Female,Married,Post Graduate,50700.0,Private,5.3,Government,Own,0.0,3,1,7840.0,0.0,2270.0,7220.0,3300.0,No,0.0,738.0,63100.0,56800.0,Personal Loan EMI,990000.0,57,17070.0,High_Risk
60,Male,Married,Professional,40400.0,Private,15.9,SME,Family,0.0,6,4,7940.0,11610.0,2940.0,9200.0,2380.0,Yes,7600.0,672.0,22500.0,50500.0,E-commerce Shopping EMI,164400.0,18,500.0,Not_Eligible
25,Male,Single,Graduate,54400.0,Private,1.7,Government,Family,0.0,8,6,430.0,12910.0,4100.0,11610.0,4470.0,No,0.0,663.0,292200.0,100.0,E-commerce Shopping EMI,162100.0,19,11610.0,Eligible
41,Male,Single,Graduate,30400.0,Private,11.5,Startup,Family,0.0,5,3,7770.0,4310.0,1120.0,7650.0,1800.0,No,0.0,711.0,149500.0,68200.0,E-commerce Shopping EMI,115200.0,15,4380.0,Not_Eligible
42,Male,Single,High School,44600.0,Government,14.8,MNC,Rented,9100.0,3,1,5930.0,0.0,1520.0,9850.0,3690.0,No,0.0,724.0,241400.0,77100.0,Home Appliances EMI,249200.0,8,10060.0,Not_Eligible
57,Female,Married,Post Graduate,38200.0,Private,13.3,MNC,Rented,6000.0,2,0,0.0,0.0,1400.0,8400.0,3700.0,Yes,9400.0,583.0,120400.0,18400.0,E-commerce Shopping EMI,173700.0,19,5230.0,Not_Eligible
35,Male,Married,Post Graduate,29800.0,Private,8.4,MNC,Rented,3700.0,8,6,4590.0,10740.0,1550.0,10990.0,1950.0,Yes,2100.0,583.0,81000.0,72100.0,E-commerce Shopping EMI,177600.0,4,500.0,Not_Eligible
42,Female,Single,Graduate,44200.0,Government,16.5,Government,Rented,13200.0,8,6,5340.0,10540.0,2600.0,14280.0,1680.0,Yes,5300.0,681.0,193400.0,102900.0,Education EMI,290400.0,46,500.0,Not_Eligible
50,Female,Single,Graduate,57600.0,Private,7.7,Startup,Own,0.0,6,5,2110.0,8190.0,2420.0,12570.0,3420.0,No,0.0,548.0,141100.0,163900.0,Personal Loan EMI,212400.0,35,12790.0,Not_Eligible
27,Female,Married,Graduate,35500.0,Private,3.6,Government,Rented,4200.0,5,4,7340.0,14390.0,1000.0,7040.0,2010.0,Yes,2100.0,588.0,35900.0,20400.0,Vehicle EMI,573000.0,26,500.0,Not_Eligible
53,Female,Single,Professional,76700.0,Private,17.7,SME,Rented,13400.0,1,0,0.0,0.0,3330.0,14130.0,6080.0,Yes,18800.0,850.0,443500.0,142500.0,E-commerce Shopping EMI,46100.0,6,16310.0,Eligible
54,Female,Single,Post Graduate,80700.0,Private,22.3,Government,Family,0.0,5,4,1840.0,11290.0,1680.0,18080.0,2640.0,No,0.0,850.0,290300.0,36000.0,Education EMI,221800.0,28,32230.0,Eligible
50,Male,Married,Post Graduate,35600.0,Government,23.8,Government,Rented,7300.0,7,5,1780.0,12730.0,840.0,9610.0,1080.0,No,0.0,659.0,83300.0,5500.0,Education EMI,452900.0,13,1320.0,Not_Eligible
48,Female,Married,High School,43700.0,Private,13.3,SME,Rented,9800.0,8,6,7330.0,120.0,1840.0,11810.0,2820.0,Yes,2600.0,587.0,222400.0,113500.0,Vehicle EMI,1257400.0,45,4440.0,Not_Eligible
51,Female,Married,Professional,69700.0,Private,22.3,Government,Own,0.0,2,1,3780.0,0.0,2300.0,10940.0,2910.0,No,0.0,588.0,322000.0,104400.0,Vehicle EMI,442300.0,38,29020.0,High_Risk
53,Male,Single,Graduate,57000.0,Self-employed,7.8,MNC,Rented,14900.0,3,2,5520.0,14450.0,4480.0,8020.0,4060.0,Yes,8400.0,617.0,46200.0,26500.0,Home Appliances EMI,105900.0,24,500.0,Not_Eligible
57,Male,Married,High School,43900.0,Private,16.4,SME,Own,0.0,4,3,1110.0,9580.0,2140.0,10150.0,3120.0,No,0.0,642.0,74200.0,7900.0,E-commerce Shopping EMI,102800.0,6,10780.0,Not_Eligible
40,Female,Married,Post Graduate,62000.0,Private,3.9,Government,Rented,12100.0,2,1,4120.0,0.0,4590.0,9870.0,5190.0,Yes,10200.0,699.0,371900.0,19500.0,Education EMI,62500.0,13,9140.0,Eligible
41,Female,Single,Post Graduate,71800.0,Private,10.1,MNC,Family,0.0,1,0,0.0,0.0,3480.0,10920.0,6730.0,No,0.0,709.0,257200.0,152800.0,Education EMI,260800.0,29,30830.0,Eligible
47,Female,Married,Post Graduate,40900.0,Private,8.5,Startup,Family,0.0,7,6,4860.0,11880.0,2760.0,9920.0,3250.0,No,0.0,806.0,43700.0,6800.0,Home Appliances EMI,226800.0,30,6010.0,Not_Eligible
31,Female,Single,Graduate,66600.0,Private,3.8,SME,Own,0.0,6,5,1230.0,10470.0,2570.0,10520.0,1810.0,No,0.0,590.0,212800.0,45000.0,Personal Loan EMI,493900.0,46,17600.0,High_Risk
55,Male,Single,Graduate,77300.0,Private,17.2,MNC,Rented,16100.0,6,5,7770.0,30.0,5640.0,15260.0,6440.0,No,0.0,661.0,82100.0,192800.0,Home Appliances EMI,85600.0,6,16060.0,High_Risk
52,Female,Married,Post Graduate,59100.0,Government,21.6,SME,Family,0.0,5,3,700.0,14090.0,3530.0,14110.0,2470.0,Yes,10800.0,576.0,264000.0,113000.0,Personal Loan EMI,369300.0,33,7500.0,Not_Eligible
47,Female,Single,High School,35200.0,Private,10.6,MNC,Family,0.0,8,6,380.0,5010.0,890.0,9820.0,920.0,No,0.0,762.0,71300.0,12900.0,E-commerce Shopping EMI,45300.0,18,11380.0,Eligible
35,Male,Married,Graduate,103200.0,Self-employed,10.1,SME,Rented,24000.0,2,0,0.0,0.0,6770.0,14560.0,6650.0,No,0.0,811.0,195500.0,299800.0,E-commerce Shopping EMI,30700.0,10,37030.0,Eligible
37,Male,Married,Post Graduate,43500.0,Private,8.5,MNC,Rented,8100.0,8,6,270.0,8840.0,1600.0,12790.0,2230.0,No,0.0,594.0,111200.0,112400.0,Home Appliances EMI,272000.0,17,4610.0,Not_Eligible
40,Female,Married,Graduate,77900.0,Self-employed,15.7,MNC,Own,0.0,7,5,2170.0,11900.0,4340.0,16630.0,7500.0,No,0.0,632.0,230900.0,60300.0,Education EMI,392900.0,43,21680.0,High_Risk
48,Female,Single,Graduate,87700.0,Self-employed,11.4,SME,Family,0.0,5,3,1200.0,10780.0,4430.0,15350.0,7900.0,Yes,18900.0,792.0,369600.0,121600.0,Education EMI,211800.0,28,19590.0,Eligible
53,Male,Single,High School,35900.0,Government,18.9,SME,Rented,7400.0,7,6,2540.0,2820.0,1590.0,11590.0,740.0,Yes,4700.0,513.0,160100.0,88700.0,Personal Loan EMI,665100.0,51,2250.0,Not_Eligible
49,Female,Married,Graduate,60000.0,Private,20.8,Startup,Rented,13600.0,7,6,6270.0,8500.0,2390.0,12080.0,5910.0,No,0.0,817.0,189800.0,52300.0,Home Appliances EMI,254600.0,7,6900.0,Not_Eligible
58,Male,Married,Graduate,43400.0,Self-employed,20.8,Government,Own,0.0,6,5,900.0,10350.0,2960.0,11700.0,4320.0,Yes,6700.0,725.0,45500.0,15300.0,Personal Loan EMI,188300.0,16,4210.0,Not_Eligible
59,Female,Married,Post Graduate,89600.0,Private,17.8,MNC,Rented,26300.0,2,1,6250.0,0.0,7020.0,17590.0,6150.0,No,0.0,780.0,71900.0,190500.0,Home Appliances EMI,289300.0,34,18150.0,Eligible
